ts_utc,missing_book_flag,best_bid,best_ask,mid,spread,bid_px_01,bid_sz_01,bid_px_02,bid_sz_02,bid_px_03,bid_sz_03,bid_px_04,bid_sz_04,bid_px_05,bid_sz_05,bid_px_06,bid_sz_06,bid_px_07,bid_sz_07,bid_px_08,bid_sz_08,bid_px_09,bid_sz_09,bid_px_10,bid_sz_10,bid_px_11,bid_sz_11,bid_px_12,bid_sz_12,bid_px_13,bid_sz_13,bid_px_14,bid_sz_14,bid_px_15,bid_sz_15,bid_px_16,bid_sz_16,bid_px_17,bid_sz_17,bid_px_18,bid_sz_18,bid_px_19,bid_sz_19,bid_px_20,bid_sz_20,ask_px_01,ask_sz_01,ask_px_02,ask_sz_02,ask_px_03,ask_sz_03,ask_px_04,ask_sz_04,ask_px_05,ask_sz_05,ask_px_06,ask_sz_06,ask_px_07,ask_sz_07,ask_px_08,ask_sz_08,ask_px_09,ask_sz_09,ask_px_10,ask_sz_10,ask_px_11,ask_sz_11,ask_px_12,ask_sz_12,ask_px_13,ask_sz_13,ask_px_14,ask_sz_14,ask_px_15,ask_sz_15,ask_px_16,ask_sz_16,ask_px_17,ask_sz_17,ask_px_18,ask_sz_18,ask_px_19,ask_sz_19,ask_px_20,ask_sz_20,bid_depth_bp_0_5,ask_depth_bp_0_5,bid_depth_bp_5_10,ask_depth_bp_5_10,bid_depth_bp_10_25,ask_depth_bp_10_25,bid_depth_bp_25_50,ask_depth_bp_25_50,bid_depth_bp_50_100,ask_depth_bp_50_100,bid_depth_bp_100_200,ask_depth_bp_100_200,bucket_cf_age_s,trade_count,buy_count,sell_count,missing_trades_flag,signed_volume,abs_volume,avg_trade_size,max_trade_size,time_since_last_trade_s
1770697600000000000,0,69662.74,69662.75,69662.745,0.00999999999476131,69662.74,0.07164,69662.73,0.00059,69662.0,0.00147,69661.96,0.00016,69661.95,0.19861,69661.94,0.15025,69661.62,0.00016,69661.61,0.47435,69661.08,8e-05,69661.05,9e-05,69661.02,8e-05,69660.54,0.00185,69660.25,0.01095,69660.05,0.02574,69660.0,0.0012,69659.16,8e-05,69658.96,8e-05,69658.8,0.03476,69658.75,0.0015,69658.0,0.0012,69662.75,1.24856,69662.76,8e-05,69662.88,0.00177,69663.39,0.00027,69663.74,8e-05,69663.76,0.04025,69664.0,0.00159,69664.43,8e-05,69664.5,0.00144,69664.53,0.00734,69664.54,0.00016,69664.55,2.23749,69664.56,0.00342,69665.16,0.01124,69665.61,0.02171,69665.74,0.00693,69665.75,0.0015,69666.24,0.0015,69666.55,0.00144,69667.25,0.00016,28.964369999999985,42.801410000000004,43.22276000000004,52.94198000000001,67.60938000000003,69.1197,36.19275000000003,41.98331000000008,62.41400999999975,11.845610000000033,109.38306999999989,94.99683999999966,1,1,1,0,0,20000.0,20000.0,20000.0,20000,0.742110864
1770697601000000000,0,69662.74,69662.75,69662.745,0.00999999999476131,69662.74,0.20981,69662.73,0.00059,69662.41,0.00016,69662.4,0.0154,69662.0,0.00129,69661.95,0.00016,69661.94,0.15025,69661.62,0.00016,69661.61,0.47426,69661.08,8e-05,69661.05,9e-05,69661.02,8e-05,69660.54,0.00185,69660.32,0.00016,69660.31,0.04113,69660.0,0.0012,69659.69,0.0259,69659.16,8e-05,69658.96,8e-05,69658.75,0.0015,69662.75,1.25074,69662.76,8e-05,69662.88,0.00177,69663.39,0.00027,69663.74,8e-05,69664.0,0.00159,69664.43,8e-05,69664.52,0.84719,69664.53,0.00734,69664.55,8e-05,69664.56,0.0015,69665.52,2.23741,69665.53,0.47424,69665.61,0.02171,69665.74,0.00693,69665.75,0.0015,69666.24,0.0015,69666.32,0.01528,69666.55,0.00144,69667.44,8e-05,28.964369999999985,42.801410000000004,43.22276000000004,52.94198000000001,67.60938000000003,69.1197,36.19275000000003,41.98331000000008,62.41400999999975,11.845610000000033,109.38306999999989,94.99683999999966,2,1,1,0,0,20000.0,20000.0,20000.0,20000,0.309953622
1770697602000000000,0,69662.74,69662.75,69662.745,0.00999999999476131,69662.74,0.14594,69662.73,0.00059,69662.4,0.00027,69662.0,0.00129,69661.95,0.00016,69661.94,0.15025,69661.62,0.00016,69661.61,0.47426,69661.08,8e-05,69661.05,9e-05,69661.02,8e-05,69660.54,0.00185,69660.08,0.00016,69660.0,0.0012,69659.92,0.01477,69659.16,8e-05,69658.96,8e-05,69658.25,0.02182,69658.24,0.00016,69658.07,0.02487,69662.75,1.25198,69662.76,8e-05,69662.88,0.00177,69663.39,0.00027,69663.74,8e-05,69664.0,0.00159,69664.21,0.02011,69664.5,0.00144,69664.51,0.17962,69664.52,0.8471,69664.53,0.00734,69664.55,8e-05,69664.56,0.0015,69665.06,0.01547,69665.52,2.23741,69665.53,0.47424,69665.61,0.02171,69665.74,0.00685,69665.75,0.0015,69665.81,0.02452,28.964369999999985,42.801410000000004,43.22276000000004,52.94198000000001,67.60938000000003,69.1197,36.19275000000003,41.98331000000008,62.41400999999975,11.845610000000033,109.38306999999989,94.99683999999966,3,2,1,1,0,125000.0,193000.0,96500.0,159000,0.040006589
1770697603000000000,0,69662.74,69662.75,69662.745,0.00999999999476131,69662.74,0.15291,69662.73,0.00059,69662.4,0.00027,69662.0,0.00129,69661.95,0.00016,69661.94,0.15025,69661.62,0.00016,69661.61,0.47426,69661.08,8e-05,69661.05,9e-05,69661.02,8e-05,69660.54,0.00185,69660.0,0.0012,69659.92,0.01493,69659.16,8e-05,69658.96,8e-05,69658.25,0.02182,69658.07,0.02503,69658.0,0.0012,69657.72,0.00015,69662.75,1.24738,69662.76,8e-05,69662.88,0.00177,69663.39,0.00027,69663.74,8e-05,69664.0,0.00159,69664.21,0.02011,69664.5,0.00144,69664.51,0.17962,69664.52,0.8471,69664.53,0.00734,69664.55,8e-05,69664.56,0.0015,69665.06,0.01547,69665.52,2.23741,69665.53,0.47424,69665.61,0.02171,69665.67,8e-05,69665.74,0.00685,69665.75,0.0015,28.964369999999985,42.801410000000004,43.22276000000004,52.94198000000001,67.60938000000003,69.1197,36.19275000000003,41.98331000000008,62.41400999999975,11.845610000000033,109.38306999999989,94.99683999999966,4,1,1,0,0,301000.0,301000.0,301000.0,301000,0.957612676
1770697604000000000,0,69661.94,69661.95,69661.945,0.00999999999476131,69661.94,0.2035,69661.93,8e-05,69661.77,0.4741,69661.62,0.00016,69661.61,0.00043,69661.08,8e-05,69661.05,9e-05,69661.02,8e-05,69660.57,0.00024,69660.54,0.00212,69660.0,0.00129,69659.98,0.00025,69659.92,0.01493,69659.16,8e-05,69658.96,8e-05,69658.56,0.00755,69658.26,0.00016,69658.25,0.02182,69658.08,0.00016,69658.07,0.02503,69661.95,2.34339,69661.96,8e-05,69662.75,0.00181,69662.88,0.00177,69663.39,9e-05,69663.74,0.01284,69664.0,0.00159,69664.21,0.02002,69664.5,0.00144,69664.51,0.00016,69664.52,0.8471,69664.53,0.00734,69664.55,8e-05,69664.56,0.0015,69664.81,0.00016,69665.06,0.01547,69665.52,2.23741,69665.53,0.47416,69665.61,0.02155,69665.67,8e-05,32.504519999999985,40.25721,39.90967000000004,55.09357000000001,69.71011000000004,66.86576,34.12222000000003,39.45345000000008,62.41337999999975,11.640890000000033,109.38451999999988,94.99683999999966,0,6,0,6,0,-4175000.0,4175000.0,695833.3333333334,3648000,0.139295012
1770697605000000000,0,69661.94,69661.95,69661.945,0.00999999999476131,69661.94,0.59572,69661.93,8e-05,69661.78,0.00059,69661.77,0.47453,69661.2,0.00159,69661.08,8e-05,69661.05,9e-05,69661.02,8e-05,69660.57,0.00024,69660.54,0.00194,69660.5,0.0015,69660.46,0.01537,69660.0,0.0012,69659.92,0.01493,69659.52,0.0015,69659.16,8e-05,69659.15,0.00016,69659.14,0.03339,69659.13,0.02784,69658.96,8e-05,69661.95,1.47733,69661.96,8e-05,69662.25,0.00027,69662.74,0.00016,69662.75,0.01042,69663.04,8e-05,69663.73,0.00016,69663.74,0.01309,69664.0,0.00159,69664.55,8e-05,69664.56,0.0015,69665.65,0.00016,69665.66,0.00734,69665.67,8e-05,69665.73,0.00016,69665.74,0.00693,69665.75,0.0015,69666.24,0.0015,69666.55,0.00144,69667.44,8e-05,32.504519999999985,40.25721,39.90967000000004,55.09357000000001,69.71011000000004,66.86576,34.12222000000003,39.45345000000008,62.41337999999975,11.640890000000033,109.38451999999988,94.99683999999966,1,2,0,2,0,-2892000.0,2892000.0,1446000.0,2872000,0.008650952
1770697606000000000,0,69661.94,69661.95,69661.945,0.00999999999476131,69661.94,0.56043,69661.93,8e-05,69661.79,0.00016,69661.78,0.15376,69661.77,0.47453,69661.08,8e-05,69661.05,9e-05,69661.02,8e-05,69660.57,0.00024,69660.54,0.00194,69660.5,0.00159,69660.46,0.01537,69660.0,0.0012,69659.92,0.01493,69659.8,0.0284,69659.52,0.0015,69659.16,8e-05,69659.15,0.00016,69659.14,0.03315,69658.96,8e-05,69661.95,1.54167,69661.96,8e-05,69662.25,0.00027,69662.74,0.00016,69662.75,0.01042,69662.79,0.00016,69662.8,0.09225,69663.04,8e-05,69663.7,0.00153,69663.73,0.00016,69663.74,0.013,69664.0,0.0015,69664.55,8e-05,69664.56,0.0015,69665.65,0.00016,69665.66,0.00734,69665.67,8e-05,69665.74,0.00693,69665.75,0.0015,69666.24,0.0015,32.504519999999985,40.25721,39.90967000000004,55.09357000000001,69.71011000000004,66.86576,34.12222000000003,39.45345000000008,62.41337999999975,11.640890000000033,109.38451999999988,94.99683999999966,2,2,0,2,0,-444000.0,444000.0,222000.0,430000,0.134310974
1770697607000000000,0,69661.94,69661.95,69661.945,0.00999999999476131,69661.94,0.71712,69661.93,8e-05,69661.79,0.00016,69661.78,0.16519,69661.77,0.47453,69661.08,8e-05,69661.05,9e-05,69661.02,8e-05,69660.57,0.00024,69660.54,0.00194,69660.5,0.00159,69660.46,0.01537,69660.05,0.00016,69660.04,0.02856,69660.0,0.0012,69659.92,0.01477,69659.79,0.01115,69659.52,0.0015,69659.16,8e-05,69659.15,0.00016,69661.95,1.47724,69661.96,8e-05,69662.25,0.00027,69662.74,0.00016,69662.75,0.01042,69662.79,0.00016,69662.8,0.09225,69663.04,8e-05,69663.7,0.00153,69663.74,8e-05,69664.0,0.0015,69664.37,0.00016,69664.38,0.01015,69664.55,8e-05,69664.56,0.0015,69665.65,0.00016,69665.66,0.00734,69665.67,8e-05,69665.74,0.00693,69665.75,0.0015,32.504519999999985,40.25721,39.90967000000004,55.09357000000001,69.71011000000004,66.86576,34.12222000000003,39.45345000000008,62.41337999999975,11.640890000000033,109.38451999999988,94.99683999999966,3,3,2,1,0,-14320000.0,14404000.0,4801333.333333333,14362000,0.213861526
1770697608000000000,0,69661.94,69661.95,69661.945,0.00999999999476131,69661.94,0.71742,69661.93,8e-05,69661.78,0.00043,69661.77,0.47453,69661.08,8e-05,69661.05,9e-05,69661.02,8e-05,69660.57,0.00024,69660.54,0.00194,69660.5,0.00159,69660.46,0.01537,69660.05,0.00016,69660.04,0.02872,69660.0,0.0012,69659.92,0.01477,69659.79,0.01115,69659.52,0.0015,69659.16,8e-05,69659.15,0.00016,69659.14,0.03331,69661.95,1.54139,69661.96,8e-05,69662.25,0.00027,69662.74,0.00016,69662.75,0.01042,69662.79,0.00016,69662.8,0.09225,69663.04,8e-05,69663.7,0.00153,69663.74,8e-05,69664.0,0.0015,69664.37,0.00016,69664.38,0.01015,69664.55,8e-05,69664.56,0.0015,69665.65,0.00016,69665.66,0.00734,69665.67,8e-05,69665.74,0.00693,69665.75,0.0015,32.504519999999985,40.25721,39.90967000000004,55.09357000000001,69.71011000000004,66.86576,34.12222000000003,39.45345000000008,62.41337999999975,11.640890000000033,109.38451999999988,94.99683999999966,4,1,1,0,0,188000.0,188000.0,188000.0,188000,0.04022676
1770697609000000000,0,69661.77,69661.78,69661.775,0.00999999999476131,69661.77,0.82501,69661.76,8e-05,69661.08,8e-05,69661.05,9e-05,69661.02,8e-05,69660.57,0.00024,69660.54,0.00212,69660.5,0.00177,69660.48,0.00016,69660.47,0.02201,69660.46,0.01546,69660.0,0.0012,69659.93,0.00016,69659.92,0.01493,69659.8,0.00016,69659.79,0.01115,69659.62,0.00018,69659.52,0.0015,69659.25,0.00016,69659.24,0.02801,69661.78,1.94881,69661.79,8e-05,69661.95,0.00064,69662.25,0.00027,69662.74,0.00016,69662.75,0.01024,69662.79,0.00016,69662.8,0.09225,69663.04,8e-05,69663.7,0.00144,69663.74,8e-05,69664.0,0.0015,69664.37,0.00016,69664.38,0.01015,69664.55,8e-05,69664.56,0.0015,69665.64,0.00016,69665.65,0.1464,69665.66,0.00734,69665.67,8e-05,35.47969,39.94896999999999,39.89718000000004,55.09775000000001,69.22935000000005,66.26516000000001,34.04259000000003,39.651370000000085,62.41240999999974,11.640890000000033,109.67407999999989,94.99683999999966,0,10,3,7,0,-99624000.0,100284000.0,10028400.0,71716000,0.036439608
1770697610000000000,0,69661.77,69661.78,69661.775,0.00999999999476131,69661.77,0.77877,69661.76,8e-05,69661.08,8e-05,69661.05,9e-05,69661.02,8e-05,69660.57,0.00024,69660.54,0.00212,69660.5,0.00027,69660.47,0.00016,69660.46,0.01546,69660.0,0.00129,69659.93,0.00016,69659.92,0.01493,69659.8,0.00016,69659.79,0.01115,69659.62,0.00018,69659.52,0.0015,69659.25,0.00016,69659.24,0.02801,69659.16,8e-05,69661.78,1.94856,69661.79,8e-05,69661.95,0.00064,69662.25,0.00027,69662.79,0.00016,69662.8,0.09225,69662.88,0.00159,69663.04,8e-05,69663.7,0.00144,69663.74,8e-05,69664.0,0.0015,69664.37,0.00016,69664.38,0.01015,69664.55,8e-05,69664.56,0.0015,69665.65,0.79557,69665.66,0.00734,69665.67,8e-05,69665.74,0.00693,69665.75,0.0015,35.47969,39.94896999999999,39.89718000000004,55.09775000000001,69.22935000000005,66.26516000000001,34.04259000000003,39.651370000000085,62.41240999999974,11.640890000000033,109.67407999999989,94.99683999999966,1,2,1,1,0,-2380000.0,2420000.0,1210000.0,2400000,0.432667671
1770697611000000000,0,69661.77,69661.78,69661.775,0.00999999999476131,69661.77,0.78368,69661.76,8e-05,69661.08,8e-05,69661.05,9e-05,69661.02,0.00024,69661.01,0.02112,69660.57,0.00024,69660.54,0.00212,69660.47,0.00016,69660.46,0.01546,69660.0,0.00129,69659.93,0.00016,69659.92,0.01493,69659.8,0.00016,69659.79,0.01115,69659.62,0.00018,69659.52,0.0015,69659.25,8e-05,69659.24,0.02801,69659.16,8e-05,69661.78,1.88186,69661.79,8e-05,69661.95,0.00064,69662.25,0.00027,69662.79,0.00016,69662.8,0.09225,69662.88,0.00159,69663.04,8e-05,69663.7,0.00144,69663.74,8e-05,69664.0,0.0015,69664.37,0.00016,69664.38,0.01015,69664.55,8e-05,69664.56,0.0015,69664.72,0.00016,69664.73,0.02085,69665.64,0.00016,69665.65,0.79557,69665.66,0.00734,35.47969,39.94896999999999,39.89718000000004,55.09775000000001,69.22935000000005,66.26516000000001,34.04259000000003,39.651370000000085,62.41240999999974,11.640890000000033,109.67407999999989,94.99683999999966,2,3,1,2,0,23000.0,515000.0,171666.66666666666,269000,0.323955657
1770697612000000000,0,69661.77,69661.78,69661.775,0.00999999999476131,69661.77,0.75965,69661.76,8e-05,69661.08,8e-05,69661.05,9e-05,69661.02,0.00024,69661.01,0.02112,69660.57,0.00024,69660.54,0.00212,69660.47,0.00016,69660.46,0.01546,69660.0,0.00129,69659.93,0.00016,69659.92,0.01493,69659.8,0.00016,69659.79,0.01115,69659.62,0.00018,69659.52,0.0015,69659.25,8e-05,69659.24,0.02801,69659.16,8e-05,69661.78,1.88186,69661.79,8e-05,69661.95,0.00064,69662.25,0.00027,69662.79,0.00016,69662.8,0.09225,69662.88,0.00159,69663.04,8e-05,69663.7,0.00144,69663.74,8e-05,69664.0,0.0015,69664.37,0.00016,69664.38,0.01015,69664.55,8e-05,69664.56,0.0015,69664.72,0.00016,69664.73,0.02085,69665.65,0.79557,69665.66,0.00734,69665.67,8e-05,35.47969,39.94896999999999,39.89718000000004,55.09775000000001,69.22935000000005,66.26516000000001,34.04259000000003,39.651370000000085,62.41240999999974,11.640890000000033,109.67407999999989,94.99683999999966,3,2,0,2,0,-2613000.0,2613000.0,1306500.0,2400000,0.109257074
1770697613000000000,0,69661.77,69661.78,69661.775,0.00999999999476131,69661.77,0.76679,69661.76,8e-05,69661.08,8e-05,69661.05,9e-05,69661.02,0.00024,69661.01,0.02112,69660.57,0.00024,69660.54,0.00212,69660.47,0.00016,69660.46,0.01546,69660.0,0.00129,69659.93,0.00016,69659.92,0.01493,69659.8,0.00016,69659.79,0.01115,69659.62,0.00018,69659.52,0.0015,69659.25,8e-05,69659.24,0.02801,69659.16,8e-05,69661.78,1.88186,69661.79,8e-05,69661.95,0.00064,69662.25,0.00027,69662.79,0.00016,69662.8,0.09225,69662.88,0.00159,69663.04,8e-05,69663.7,0.00144,69663.74,8e-05,69664.0,0.0015,69664.37,0.00016,69664.38,0.01015,69664.55,8e-05,69664.56,0.0015,69664.72,0.00016,69664.73,0.02085,69665.09,8e-05,69665.1,0.01517,69665.64,0.00016,35.47969,39.94896999999999,39.89718000000004,55.09775000000001,69.22935000000005,66.26516000000001,34.04259000000003,39.651370000000085,62.41240999999974,11.640890000000033,109.67407999999989,94.99683999999966,4,0,0,0,1,0.0,0.0,0.0,0,1.109257074
1770697614000000000,0,69661.77,69661.78,69661.775,0.00999999999476131,69661.77,0.77393,69661.76,8e-05,69661.08,8e-05,69661.05,9e-05,69661.02,0.00024,69661.01,0.02112,69660.57,0.00024,69660.54,0.00212,69660.47,0.00016,69660.46,0.01546,69660.0,0.00129,69659.93,0.00016,69659.92,0.01493,69659.8,0.00016,69659.79,0.01115,69659.62,0.00018,69659.52,0.0015,69659.25,8e-05,69659.24,0.02801,69659.16,8e-05,69661.78,1.88186,69661.79,8e-05,69661.95,0.00064,69662.25,0.00027,69662.79,0.00016,69662.8,0.09225,69662.88,0.00159,69663.04,8e-05,69663.7,0.00144,69663.74,8e-05,69664.0,0.0015,69664.38,0.01015,69664.55,8e-05,69664.56,0.0015,69664.73,0.02085,69665.1,0.01517,69665.65,0.79557,69665.66,0.00734,69665.67,8e-05,69665.74,0.00693,35.82061,42.7481,40.06142000000004,55.09771000000001,70.01678000000005,66.68288000000003,33.60151000000003,39.44246000000008,62.41377999999974,11.640890000000033,109.6758899999999,94.99676999999967,0,0,0,0,1,0.0,0.0,0.0,0,2.109257074
1770697615000000000,0,69661.77,69661.78,69661.775,0.00999999999476131,69661.77,0.75566,69661.76,8e-05,69661.08,8e-05,69661.05,9e-05,69661.02,0.00024,69661.01,0.02112,69660.57,0.00024,69660.55,0.00269,69660.0,0.00129,69659.93,0.00016,69659.92,0.01502,69659.8,0.00016,69659.79,0.01115,69659.62,0.00018,69659.52,0.0015,69659.25,0.00016,69659.24,0.02801,69659.16,8e-05,69659.15,8e-05,69659.14,0.03331,69661.78,1.88186,69661.79,8e-05,69661.95,0.00064,69662.25,0.00027,69662.79,0.00016,69662.8,0.09225,69662.88,0.00159,69663.04,8e-05,69663.7,0.00144,69663.74,8e-05,69664.0,0.0015,69664.38,0.01015,69664.55,8e-05,69664.56,0.0015,69664.73,0.02085,69665.1,0.01517,69665.65,0.79557,69665.66,0.00734,69665.67,8e-05,69665.74,0.00693,35.82061,42.7481,40.06142000000004,55.09771000000001,70.01678000000005,66.68288000000003,33.60151000000003,39.44246000000008,62.41377999999974,11.640890000000033,109.6758899999999,94.99676999999967,1,2,0,2,0,-2559000.0,2559000.0,1279500.0,2400000,0.291407465
1770697616000000000,0,69661.77,69661.78,69661.775,0.00999999999476131,69661.77,0.7019,69661.76,8e-05,69661.08,8e-05,69661.05,9e-05,69661.02,0.00024,69661.01,0.02112,69660.57,0.00024,69660.55,0.00269,69660.0,0.00129,69659.8,0.00016,69659.79,0.01124,69659.62,0.00018,69659.57,0.00016,69659.56,0.01531,69659.25,0.00016,69659.24,0.02801,69659.16,8e-05,69658.96,8e-05,69658.08,0.02282,69658.07,0.02503,69661.78,1.94779,69661.79,8e-05,69661.95,0.00064,69662.25,0.00177,69662.8,0.09225,69662.88,0.00159,69663.04,8e-05,69663.7,0.00144,69663.74,8e-05,69664.0,0.0015,69664.38,0.01015,69664.55,8e-05,69664.56,0.0015,69664.73,0.02085,69665.1,0.01517,69665.65,0.79557,69665.66,0.00734,69665.67,8e-05,69665.74,0.00693,69665.75,0.0015,35.82061,42.7481,40.06142000000004,55.09771000000001,70.01678000000005,66.68288000000003,33.60151000000003,39.44246000000008,62.41377999999974,11.640890000000033,109.6758899999999,94.99676999999967,2,1,0,1,0,-152000.0,152000.0,152000.0,152000,0.739341858
1770697617000000000,0,69661.77,69661.78,69661.775,0.00999999999476131,69661.77,0.20319,69661.76,8e-05,69661.08,8e-05,69661.05,9e-05,69661.02,8e-05,69661.01,0.00043,69661.0,0.47454,69660.57,0.00024,69660.0,0.00129,69659.62,0.00018,69659.16,8e-05,69658.96,8e-05,69658.29,0.00647,69658.24,0.00242,69658.0,0.0012,69657.77,0.01527,69657.57,0.00143,69657.49,8e-05,69657.48,0.00016,69657.47,0.02085,69661.78,1.96965,69661.79,8e-05,69661.95,0.02149,69662.25,0.00177,69662.74,0.04025,69662.8,0.09225,69662.88,0.0015,69662.95,0.01949,69663.26,0.01279,69663.7,0.00144,69663.74,8e-05,69663.89,0.47425,69664.0,0.0015,69664.37,0.00734,69664.55,8e-05,69664.56,0.0015,69665.1,0.01517,69665.65,0.79549,69665.67,8e-05,69665.74,0.00677,35.82061,42.7481,40.06142000000004,55.09771000000001,70.01678000000005,66.68288000000003,33.60151000000003,39.44246000000008,62.41377999999974,11.640890000000033,109.6758899999999,94.99676999999967,3,2,1,1,0,-7443000.0,7915000.0,3957500.0,7679000,0.559322399
1770697618000000000,0,69661.77,69661.78,69661.775,0.00999999999476131,69661.77,0.12328,69661.76,8e-05,69661.08,8e-05,69661.05,9e-05,69661.02,8e-05,69661.01,0.00043,69661.0,0.47454,69660.57,0.00024,69660.0,0.00129,69659.62,0.00018,69659.16,8e-05,69658.96,8e-05,69658.54,0.00016,69658.53,0.08025,69658.29,0.00638,69658.24,0.00242,69658.0,0.0012,69657.57,0.00143,69657.49,8e-05,69657.47,0.02085,69661.78,1.96407,69661.79,8e-05,69661.95,0.02149,69662.25,0.00177,69662.74,0.04025,69662.8,0.09225,69662.88,0.0015,69662.95,0.01949,69663.26,0.01279,69663.7,0.00144,69663.74,8e-05,69663.89,0.47425,69664.0,0.0015,69664.37,0.00734,69664.55,8e-05,69664.56,0.0015,69665.1,0.01517,69665.65,0.79549,69665.67,8e-05,69665.74,0.00677,35.82061,42.7481,40.06142000000004,55.09771000000001,70.01678000000005,66.68288000000003,33.60151000000003,39.44246000000008,62.41377999999974,11.640890000000033,109.6758899999999,94.99676999999967,4,0,0,0,1,0.0,0.0,0.0,0,1.559322399
1770697619000000000,0,69661.77,69661.78,69661.775,0.00999999999476131,69661.77,0.11938,69661.76,8e-05,69661.08,8e-05,69661.05,9e-05,69661.02,8e-05,69661.01,0.00043,69661.0,0.47454,69660.57,0.00024,69660.0,0.00129,69659.62,0.00018,69659.16,8e-05,69659.03,0.08,69658.96,8e-05,69658.31,0.00604,69658.24,0.00251,69658.0,0.0012,69657.57,0.00143,69657.49,8e-05,69657.48,0.00016,69657.47,0.02085,69661.78,1.96397,69661.79,8e-05,69661.95,0.02149,69662.25,0.00177,69662.74,0.04025,69662.8,0.09225,69662.88,0.0015,69662.95,0.01949,69663.21,0.0125,69663.7,0.00144,69663.74,8e-05,69663.89,0.47425,69664.0,0.0015,69664.37,0.00734,69664.55,8e-05,69664.56,0.0015,69665.1,0.01517,69665.65,0.79557,69665.67,8e-05,69665.74,0.00685,32.54557999999998,42.913060000000016,40.06028000000008,54.23150000000001,67.37475000000005,66.66464000000002,33.790930000000024,40.09315000000011,62.41341999999973,11.640530000000034,109.6758899999999,94.99628999999968,0,3,1,2,0,-2579000.0,2599000.0,866333.3333333334,2400000,0.314617714
1770697620000000000,0,69647.62,69647.63,69647.625,0.010000000009313226,69647.62,0.4387,69647.61,0.00035,69647.22,0.00027,69646.9,8e-05,69646.54,0.00109,69646.53,0.00016,69646.52,0.47445,69646.24,8e-05,69646.0,0.0012,69645.47,0.00991,69644.89,0.00016,69644.88,0.47752,69644.87,1.50016,69644.12,8e-05,69644.0,0.0012,69643.93,0.00014,69643.85,0.02069,69643.62,0.08016,69643.37,8e-05,69643.12,0.0115,69647.63,1.52862,69647.64,8e-05,69647.76,0.00177,69647.92,0.00043,69647.93,0.00016,69647.94,0.01175,69648.25,0.00159,69648.3,0.00061,69648.39,8e-05,69648.66,0.00016,69648.67,0.02085,69648.99,0.00016,69649.0,0.08516,69649.44,0.0015,69649.64,0.0104,69649.69,0.00144,69649.92,0.00016,69649.93,0.11615,69650.0,0.0015,69650.19,0.00024,32.54557999999998,42.913060000000016,40.06028000000008,54.23150000000001,67.37475000000005,66.66464000000002,33.790930000000024,40.09315000000011,62.41341999999973,11.640530000000034,109.6758899999999,94.99628999999968,1,98,4,94,0,-36963000.0,39359000.0,401622.44897959183,8000000,0.552340665
1770697621000000000,0,69647.62,69647.63,69647.625,0.010000000009313226,69647.62,0.52758,69647.61,0.00035,69647.22,0.00027,69646.9,8e-05,69646.54,0.00109,69646.53,0.14542,69646.52,0.47436,69646.24,8e-05,69646.08,0.0015,69646.0,0.0012,69645.6,0.01166,69645.43,0.00985,69645.18,0.01529,69644.89,0.00016,69644.88,0.47768,69644.87,1.50016,69644.75,0.0015,69644.4,0.0015,69644.12,8e-05,69644.0,0.0012,69647.63,1.64069,69647.64,0.00024,69647.65,0.05027,69647.76,0.00027,69647.92,9e-05,69647.93,0.00016,69647.94,0.01175,69648.3,0.00061,69648.39,8e-05,69648.66,0.00016,69648.67,0.02085,69648.99,0.00016,69649.0,0.08516,69649.44,0.0015,69649.58,0.00016,69649.59,0.01069,69649.69,0.00144,69650.0,0.0015,69650.14,0.01166,69650.2,0.02368,32.54557999999998,42.913060000000016,40.06028000000008,54.23150000000001,67.37475000000005,66.66464000000002,33.790930000000024,40.09315000000011,62.41341999999973,11.640530000000034,109.6758899999999,94.99628999999968,2,1,1,0,0,100000.0,100000.0,100000.0,100000,0.962934743
1770697622000000000,0,69647.62,69647.63,69647.625,0.010000000009313226,69647.62,0.49331,69647.61,0.00035,69647.22,0.00027,69646.9,8e-05,69646.85,0.00016,69646.84,0.02094,69646.54,0.00109,69646.53,0.14533,69646.52,0.47436,69646.24,8e-05,69646.08,0.0015,69646.0,0.0012,69645.6,0.01166,69645.43,0.00985,69645.18,0.01537,69644.89,0.00016,69644.88,0.4776,69644.87,1.50008,69644.75,0.0015,69644.73,8e-05,69647.63,1.50699,69647.64,0.00024,69647.65,0.05043,69647.69,0.00016,69647.7,0.05043,69648.3,0.0007,69648.39,8e-05,69648.99,0.00016,69649.0,0.08525,69649.44,0.0015,69649.58,0.00016,69649.59,0.01069,69649.69,0.00144,69650.0,0.0015,69650.13,8e-05,69650.14,0.01166,69650.2,0.02368,69650.43,8e-05,69650.74,0.03244,69651.12,0.0015,32.54557999999998,42.913060000000016,40.06028000000008,54.23150000000001,67.37475000000005,66.66464000000002,33.790930000000024,40.09315000000011,62.41341999999973,11.640530000000034,109.6758899999999,94.99628999999968,3,1,0,1,0,-2400000.0,2400000.0,2400000.0,2400000,0.12106706
